year,site,quad,patch,benthic_category,percent_cover
2005,2,s5,3,millepora,0
2005,2,w1,3,millepora,0
2005,2,w1,3,macroalgae,0
2005,2,w1,3,sand,8
2005,2,w1,3,cb,80
2005,2,w1,3,turf,0
2005,2,w1,3,coral,12
2005,2,w2,3,turf,0
2005,2,w2,3,macroalgae,0
2005,2,w2,3,millepora,0
2005,2,w2,3,sand,0
2005,2,w2,3,cb,88
2005,2,w2,3,coral,12
2005,2,w3,3,cb,24
2005,2,w3,3,coral,8
2005,2,w3,3,turf,0
2005,2,w3,3,sand,60
2005,2,w3,3,millepora,0
2005,2,w3,3,macroalgae,8
2005,2,w4,3,millepora,0
2005,2,w4,3,sand,12
2005,2,w4,3,turf,0
2005,2,w4,3,cb,44
2005,2,w4,3,macroalgae,8
2005,2,w4,3,coral,36
2005,2,w5,3,sand,4
2005,2,w5,3,cb,32
2005,2,w5,3,millepora,0
2005,2,w5,3,coral,64
2005,2,w5,3,macroalgae,0
2005,2,w5,3,turf,0
2005,2,1,4,sand,4
2005,2,1,4,millepora,0
2005,2,1,4,turf,88
2005,2,1,4,coral,8
2005,2,1,4,cb,0
2005,2,1,4,macroalgae,0
2005,2,10,4,millepora,0
2005,2,10,4,cb,0
2005,2,10,4,sand,100
2005,2,10,4,coral,0
2005,2,10,4,turf,0
2005,2,10,4,macroalgae,0
2005,2,11,4,cb,0
2005,2,11,4,millepora,0
2005,2,11,4,macroalgae,0
2005,2,11,4,sand,0
2005,2,11,4,coral,8
2005,2,11,4,turf,92
2005,2,12,4,sand,0
2005,2,12,4,cb,0
2005,2,12,4,macroalgae,0
2005,2,12,4,turf,56
2005,2,12,4,coral,44
2005,2,12,4,millepora,0
2005,2,13,4,sand,56
2005,2,13,4,turf,0
2005,2,13,4,coral,40
2005,2,13,4,macroalgae,0
2005,2,13,4,cb,4
2005,2,13,4,millepora,0
2005,2,14,4,sand,0
2005,2,14,4,cb,0
2005,2,14,4,macroalgae,4
2005,2,14,4,coral,96
2005,2,14,4,turf,0
2005,2,14,4,millepora,0
2005,2,15,4,sand,0
2005,2,15,4,cb,44
2005,2,15,4,macroalgae,0
2005,2,15,4,millepora,0
2005,2,15,4,turf,32
2005,2,15,4,coral,24
2005,2,16,4,millepora,0
2005,2,16,4,turf,4
2005,2,16,4,macroalgae,0
2005,2,16,4,coral,48
2005,2,16,4,sand,48
2005,2,16,4,cb,0
2005,2,17,4,cb,12
2005,2,17,4,sand,24
2005,2,17,4,millepora,0
2005,2,17,4,turf,20
2005,2,17,4,macroalgae,4
2005,2,17,4,coral,40
2005,2,18,4,sand,16
2005,2,18,4,coral,80
2005,2,18,4,cb,0
2005,2,18,4,turf,0
2005,2,18,4,macroalgae,4
2005,2,18,4,millepora,0
2005,2,19,4,sand,0
2005,2,19,4,millepora,0
2005,2,19,4,turf,0
2005,2,19,4,macroalgae,8
2005,2,19,4,coral,88
2005,2,19,4,cb,4
2005,2,2,4,turf,0
2005,2,2,4,millepora,0
2005,2,2,4,cb,0
2005,2,2,4,macroalgae,0
2005,2,2,4,coral,0
2005,2,2,4,sand,100
2005,2,20,4,turf,20
2005,2,20,4,macroalgae,0
2005,2,20,4,cb,48
2005,2,20,4,sand,4
2005,2,20,4,coral,28
2005,2,20,4,millepora,0
2005,2,3,4,millepora,0
2005,2,3,4,macroalgae,0
2005,2,3,4,coral,4
2005,2,3,4,sand,96
2005,2,3,4,turf,0
2005,2,3,4,cb,0
2005,2,4,4,coral,48
2005,2,4,4,macroalgae,0
2005,2,4,4,sand,52
2005,2,4,4,turf,0
2005,2,4,4,millepora,0
2005,2,4,4,cb,0
2005,2,5,4,macroalgae,0
2005,2,5,4,coral,0
2005,2,5,4,millepora,0
2005,2,5,4,cb,0
2005,2,5,4,sand,100
2005,2,5,4,turf,0
2005,2,6,4,sand,4
2005,2,6,4,millepora,0
2005,2,6,4,cb,0
2005,2,6,4,coral,20
2005,2,6,4,macroalgae,0
2005,2,6,4,turf,76
2005,2,7,4,coral,20
2005,2,7,4,macroalgae,0
2005,2,7,4,turf,80
2005,2,7,4,cb,0
2005,2,7,4,millepora,0
2005,2,7,4,sand,0
2005,2,8,4,millepora,0
2005,2,8,4,sand,88
2005,2,8,4,coral,12
2005,2,8,4,macroalgae,0
2005,2,8,4,cb,0
2005,2,8,4,turf,0
2005,2,9,4,macroalgae,0
2005,2,9,4,cb,0
2005,2,9,4,coral,8
2005,2,9,4,turf,0
2005,2,9,4,millepora,0
2005,2,9,4,sand,92
2005,2,1,5,millepora,0
2005,2,1,5,turf,44
2005,2,1,5,sand,0
2005,2,1,5,cb,16
2005,2,1,5,coral,40
2005,2,1,5,macroalgae,0
2005,2,10,5,macroalgae,12
2005,2,10,5,cb,8
2005,2,10,5,sand,0
2005,2,10,5,millepora,0
2005,2,10,5,turf,4
2005,2,10,5,coral,76
2005,2,11,5,turf,52
2005,2,11,5,millepora,0
2005,2,11,5,sand,0
2005,2,11,5,macroalgae,8
2005,2,11,5,coral,40
2005,2,11,5,cb,0
2005,2,12,5,cb,4
2005,2,12,5,turf,44
2005,2,12,5,sand,8
2005,2,12,5,coral,36
2005,2,12,5,millepora,0
2005,2,12,5,macroalgae,8
2005,2,13,5,millepora,0
2005,2,13,5,cb,60
2005,2,13,5,sand,28
2005,2,13,5,macroalgae,4
2005,2,13,5,coral,8
2005,2,13,5,turf,0
2005,2,14,5,cb,64
2005,2,14,5,turf,0
2005,2,14,5,sand,24
2005,2,14,5,macroalgae,8
2005,2,14,5,coral,4
2005,2,14,5,millepora,0
2005,2,15,5,macroalgae,4
2005,2,15,5,millepora,0
2005,2,15,5,coral,8
2005,2,15,5,cb,48
2005,2,15,5,turf,4
2005,2,15,5,sand,36
2005,2,16,5,millepora,0
2005,2,16,5,sand,0
2005,2,16,5,macroalgae,0
2005,2,16,5,cb,12
2005,2,16,5,coral,16
2005,2,16,5,turf,72
2005,2,17,5,cb,0
2005,2,17,5,millepora,0
2005,2,17,5,macroalgae,4
2005,2,17,5,sand,28
2005,2,17,5,coral,20
2005,2,17,5,turf,48
2005,2,18,5,coral,0
2005,2,18,5,cb,52
2005,2,18,5,macroalgae,0
2005,2,18,5,turf,0
2005,2,18,5,sand,48
2005,2,18,5,millepora,0
2005,2,19,5,coral,0
2005,2,19,5,macroalgae,0
2005,2,19,5,millepora,0
2005,2,19,5,sand,28
2005,2,19,5,turf,0
2005,2,19,5,cb,72
2005,2,2,5,turf,32
2005,2,2,5,sand,0
2005,2,2,5,millepora,0
2005,2,2,5,coral,60
2005,2,2,5,cb,0
2005,2,2,5,macroalgae,8
2005,2,20,5,macroalgae,0
2005,2,20,5,sand,60
2005,2,20,5,cb,40
2005,2,20,5,turf,0
2005,2,20,5,coral,0
2005,2,20,5,millepora,0
2005,2,3,5,coral,16
2005,2,3,5,macroalgae,0
2005,2,3,5,cb,4
2005,2,3,5,millepora,0
2005,2,3,5,turf,12
2005,2,3,5,sand,68
2005,2,4,5,millepora,0
2005,2,4,5,turf,0
2005,2,4,5,coral,0
2005,2,4,5,sand,100
2005,2,4,5,cb,0
2005,2,4,5,macroalgae,0
2005,2,5,5,turf,0
2005,2,5,5,coral,0
2005,2,5,5,millepora,0
2005,2,5,5,cb,0
2005,2,5,5,macroalgae,0
2005,2,5,5,sand,100
2005,2,6,5,macroalgae,0
2005,2,6,5,cb,0
2005,2,6,5,coral,0
2005,2,6,5,turf,100
2005,2,6,5,millepora,0
2005,2,6,5,sand,0
2005,2,7,5,cb,8
2005,2,7,5,macroalgae,0
2005,2,7,5,millepora,0
2005,2,7,5,turf,84
2005,2,7,5,coral,8
2005,2,7,5,sand,0
2005,2,8,5,coral,4
2005,2,8,5,millepora,0
2005,2,8,5,macroalgae,12
2005,2,8,5,sand,0
2005,2,8,5,cb,0
2005,2,8,5,turf,84
2005,2,9,5,millepora,0
2005,2,9,5,turf,28
2005,2,9,5,coral,28
2005,2,9,5,sand,0
2005,2,9,5,macroalgae,40
2005,2,9,5,cb,4
2005,3,1,1,macroalgae,0
2005,3,1,1,turf,0
2005,3,1,1,sand,12
2005,3,1,1,cb,72
2005,3,1,1,coral,16
2005,3,1,1,millepora,0
2005,3,10,1,macroalgae,0
2005,3,10,1,turf,0
2005,3,10,1,coral,80
2005,3,10,1,millepora,0
2005,3,10,1,cb,12
2005,3,10,1,sand,8
2005,3,11,1,coral,48
2005,3,11,1,turf,0
2005,3,11,1,millepora,0
2005,3,11,1,sand,20
2005,3,11,1,cb,32
2005,3,11,1,macroalgae,0
2005,3,12,1,cb,88
2005,3,12,1,sand,0
2005,3,12,1,coral,12
2005,3,12,1,turf,0
2005,3,12,1,macroalgae,0
2005,3,12,1,millepora,0
2005,3,13,1,macroalgae,0
2005,3,13,1,coral,36
2005,3,13,1,millepora,0
2005,3,13,1,turf,0
2005,3,13,1,sand,8
2005,3,13,1,cb,56
2005,3,14,1,sand,0
2005,3,14,1,coral,76
2005,3,14,1,turf,0
2005,3,14,1,millepora,0
2005,3,14,1,cb,24
2005,3,14,1,macroalgae,0
2005,3,15,1,sand,0
2005,3,15,1,cb,56
2005,3,15,1,millepora,0
2005,3,15,1,macroalgae,4
2005,3,15,1,turf,0
2005,3,15,1,coral,40
2005,3,16,1,millepora,0
2005,3,16,1,cb,0
2005,3,16,1,coral,16
2005,3,16,1,turf,0
2005,3,16,1,macroalgae,0
2005,3,16,1,sand,84
2005,3,17,1,millepora,0
2005,3,17,1,macroalgae,0
2005,3,17,1,cb,16
2005,3,17,1,coral,24
2005,3,17,1,turf,0
2005,3,17,1,sand,60
2005,3,18,1,sand,0
2005,3,18,1,cb,40
2005,3,18,1,macroalgae,0
2005,3,18,1,millepora,0
2005,3,18,1,turf,0
2005,3,18,1,coral,60
2005,3,19,1,millepora,0
2005,3,19,1,macroalgae,0
2005,3,19,1,cb,76
2005,3,19,1,sand,0
2005,3,19,1,coral,24
2005,3,19,1,turf,0
2005,3,2,1,coral,12
2005,3,2,1,macroalgae,0
2005,3,2,1,turf,0
2005,3,2,1,cb,48
2005,3,2,1,millepora,0
2005,3,2,1,sand,40
2005,3,20,1,millepora,0
2005,3,20,1,coral,84
2005,3,20,1,cb,12
2005,3,20,1,macroalgae,0
2005,3,20,1,turf,0
2005,3,20,1,sand,4
2005,3,3,1,turf,0
2005,3,3,1,sand,96
2005,3,3,1,millepora,0
2005,3,3,1,macroalgae,4
2005,3,3,1,cb,0
2005,3,3,1,coral,0
2005,3,4,1,millepora,0
2005,3,4,1,coral,0
2005,3,4,1,macroalgae,0
2005,3,4,1,turf,0
2005,3,4,1,cb,0
2005,3,4,1,sand,100
2005,3,5,1,sand,0
2005,3,5,1,cb,48
2005,3,5,1,coral,48
2005,3,5,1,macroalgae,4
2005,3,5,1,turf,0
2005,3,5,1,millepora,0
2005,3,6,1,coral,0
2005,3,6,1,macroalgae,0
2005,3,6,1,millepora,0
2005,3,6,1,sand,4
2005,3,6,1,cb,96
2005,3,6,1,turf,0
2005,3,7,1,millepora,0
2005,3,7,1,sand,0
2005,3,7,1,turf,0
2005,3,7,1,macroalgae,0
2005,3,7,1,cb,56
2005,3,7,1,coral,44
2005,3,8,1,cb,64
2005,3,8,1,millepora,0
2005,3,8,1,sand,24
2005,3,8,1,turf,0
2005,3,8,1,macroalgae,0
2005,3,8,1,coral,12
2005,3,9,1,sand,0
2005,3,9,1,macroalgae,0
2005,3,9,1,cb,84
2005,3,9,1,turf,0
2005,3,9,1,coral,16
2005,3,9,1,millepora,0
2005,3,1,2,cb,0
2005,3,1,2,sand,44
2005,3,1,2,macroalgae,0
2005,3,1,2,coral,28
2005,3,1,2,millepora,0
2005,3,1,2,turf,28
2005,3,10,2,macroalgae,0
2005,3,10,2,cb,28
2005,3,10,2,turf,8
2005,3,10,2,millepora,0
2005,3,10,2,coral,52
2005,3,10,2,sand,12
2005,3,11,2,macroalgae,0
2005,3,11,2,sand,8
2005,3,11,2,cb,0
2005,3,11,2,millepora,0
2005,3,11,2,coral,56
2005,3,11,2,turf,36
2005,3,12,2,millepora,0
2005,3,12,2,macroalgae,0
2005,3,12,2,cb,48
2005,3,12,2,coral,52
2005,3,12,2,sand,0
2005,3,12,2,turf,0
2005,3,13,2,sand,0
2005,3,13,2,coral,72
2005,3,13,2,turf,0
2005,3,13,2,millepora,0
2005,3,13,2,cb,28
2005,3,13,2,macroalgae,0
2005,3,14,2,turf,0
2005,3,14,2,cb,20
2005,3,14,2,sand,36
2005,3,14,2,coral,44
2005,3,14,2,macroalgae,0
2005,3,14,2,millepora,0
2005,3,15,2,cb,36
2005,3,15,2,coral,44
2005,3,15,2,millepora,0
2005,3,15,2,turf,20
2005,3,15,2,sand,0
2005,3,15,2,macroalgae,0
2005,3,16,2,sand,0
2005,3,16,2,millepora,0
2005,3,16,2,turf,68
2005,3,16,2,cb,0
2005,3,16,2,macroalgae,0
2005,3,16,2,coral,32
2005,3,17,2,millepora,0
2005,3,17,2,coral,40
2005,3,17,2,sand,12
2005,3,17,2,cb,8
2005,3,17,2,turf,40
2005,3,17,2,macroalgae,0
2005,3,18,2,macroalgae,4
2005,3,18,2,sand,0
2005,3,18,2,cb,28
2005,3,18,2,turf,56
2005,3,18,2,coral,12
2005,3,18,2,millepora,0
2005,3,19,2,turf,0
2005,3,19,2,sand,88
2005,3,19,2,macroalgae,0
2005,3,19,2,millepora,0
2005,3,19,2,cb,12
2005,3,19,2,coral,0
2005,3,2,2,cb,0
2005,3,2,2,sand,100
2005,3,2,2,coral,0
2005,3,2,2,macroalgae,0
2005,3,2,2,millepora,0
2005,3,2,2,turf,0
2005,3,20,2,sand,0
2005,3,20,2,cb,8
2005,3,20,2,macroalgae,0
2005,3,20,2,millepora,0
2005,3,20,2,turf,92
2005,3,20,2,coral,0
2005,3,3,2,millepora,0
2005,3,3,2,macroalgae,0
2005,3,3,2,turf,0
2005,3,3,2,sand,72
2005,3,3,2,coral,20
2005,3,3,2,cb,8
2005,3,4,2,cb,60
2005,3,4,2,sand,32
2005,3,4,2,turf,0
2005,3,4,2,millepora,0
2005,3,4,2,coral,8
2005,3,4,2,macroalgae,0
2005,3,5,2,turf,0
2005,3,5,2,coral,0
2005,3,5,2,macroalgae,0
2005,3,5,2,cb,20
2005,3,5,2,millepora,0
2005,3,5,2,sand,80
2005,3,6,2,coral,16
2005,3,6,2,cb,0
2005,3,6,2,turf,80
2005,3,6,2,sand,4
2005,3,6,2,macroalgae,0
2005,3,6,2,millepora,0
2005,3,7,2,turf,28
2005,3,7,2,coral,20
2005,3,7,2,cb,36
2005,3,7,2,macroalgae,0
2005,3,7,2,millepora,0
2005,3,7,2,sand,16
2005,3,8,2,millepora,0
2005,3,8,2,coral,48
2005,3,8,2,sand,8
2005,3,8,2,macroalgae,0
2005,3,8,2,turf,0
2005,3,8,2,cb,44
2005,3,9,2,coral,60
2005,3,9,2,sand,28
2005,3,9,2,turf,0
2005,3,9,2,cb,12
2005,3,9,2,macroalgae,0
2005,3,9,2,millepora,0
2005,3,1,3,cb,60
2005,3,1,3,coral,28
2005,3,1,3,sand,12
2005,3,1,3,millepora,0
2005,3,1,3,macroalgae,0
2005,3,1,3,turf,0
2005,3,10,3,sand,24
2005,3,10,3,turf,0
2005,3,10,3,macroalgae,0
2005,3,10,3,cb,44
2005,3,10,3,millepora,0
2005,3,10,3,coral,32
2005,3,11,3,cb,48
2005,3,11,3,millepora,0
2005,3,11,3,sand,0
2005,3,11,3,turf,0
2005,3,11,3,macroalgae,0
2005,3,11,3,coral,52
2005,3,12,3,coral,32
2005,3,12,3,millepora,0
2005,3,12,3,macroalgae,0
2005,3,12,3,turf,0
2005,3,12,3,sand,0
2005,3,12,3,cb,68
2005,3,13,3,millepora,0
2005,3,13,3,coral,20
2005,3,13,3,sand,0
2005,3,13,3,cb,80
2005,3,13,3,macroalgae,0
2005,3,13,3,turf,0
2005,3,14,3,macroalgae,0
2005,3,14,3,sand,16
2005,3,14,3,millepora,0
2005,3,14,3,cb,56
2005,3,14,3,coral,28
2005,3,14,3,turf,0
2005,3,15,3,turf,0
2005,3,15,3,macroalgae,0
2005,3,15,3,millepora,0
2005,3,15,3,coral,24
2005,3,15,3,sand,40
2005,3,15,3,cb,36
2005,3,16,3,turf,0
2005,3,16,3,macroalgae,0
2005,3,16,3,cb,24
2005,3,16,3,coral,72
2005,3,16,3,sand,4
2005,3,16,3,millepora,0
2005,3,17,3,cb,76
2005,3,17,3,macroalgae,0
2005,3,17,3,coral,24
2005,3,17,3,turf,0
2005,3,17,3,millepora,0
2005,3,17,3,sand,0
2005,3,18,3,sand,4
2005,3,18,3,macroalgae,0
2005,3,18,3,turf,0
2005,3,18,3,cb,68
2005,3,18,3,millepora,0
2005,3,18,3,coral,28
2005,3,19,3,coral,60
2005,3,19,3,macroalgae,0
2005,3,19,3,turf,0
2005,3,19,3,sand,0
2005,3,19,3,millepora,0
2005,3,19,3,cb,40
2005,3,2,3,sand,0
2005,3,2,3,millepora,0
2005,3,2,3,coral,56
2005,3,2,3,macroalgae,0
2005,3,2,3,turf,0
2005,3,2,3,cb,44
2005,3,20,3,sand,56
2005,3,20,3,cb,20
2005,3,20,3,coral,20
2005,3,20,3,millepora,0
2005,3,20,3,turf,0
2005,3,20,3,macroalgae,4
2005,3,3,3,millepora,0
2005,3,3,3,macroalgae,0
2005,3,3,3,coral,8
2005,3,3,3,sand,0
2005,3,3,3,turf,0
2005,3,3,3,cb,92
2005,3,4,3,sand,0
2005,3,4,3,cb,100
2005,3,4,3,macroalgae,0
2005,3,4,3,turf,0
2005,3,4,3,coral,0
2005,3,4,3,millepora,0
2005,3,5,3,millepora,0
2005,3,5,3,sand,0
2005,3,5,3,cb,100
2005,3,5,3,turf,0
2005,3,5,3,coral,0
2005,3,5,3,macroalgae,0
2005,3,6,3,macroalgae,4
2005,3,6,3,cb,24
2005,3,6,3,coral,72
2005,3,6,3,turf,0
2005,3,6,3,millepora,0
2005,3,6,3,sand,0
2005,3,7,3,macroalgae,0
2005,3,7,3,millepora,0
2005,3,7,3,cb,52
2005,3,7,3,sand,0
2005,3,7,3,turf,0
2005,3,7,3,coral,48
2005,3,8,3,macroalgae,0
2005,3,8,3,turf,0
2005,3,8,3,sand,12
2005,3,8,3,cb,32
2005,3,8,3,coral,56
2005,3,8,3,millepora,0
2005,3,9,3,turf,0
2005,3,9,3,macroalgae,0
2005,3,9,3,coral,36
2005,3,9,3,millepora,0
2005,3,9,3,sand,0
2005,3,9,3,cb,64
2005,3,1,4,turf,8
2005,3,1,4,sand,4
2005,3,1,4,coral,64
2005,3,1,4,millepora,0
2005,3,1,4,macroalgae,0
2005,3,1,4,cb,24
2005,3,10,4,macroalgae,0
2005,3,10,4,coral,0
2005,3,10,4,sand,100
2005,3,10,4,turf,0
2005,3,10,4,cb,0
2005,3,10,4,millepora,0
2005,3,11,4,coral,48
2005,3,11,4,millepora,0
2005,3,11,4,turf,44
2005,3,11,4,macroalgae,0
2005,3,11,4,sand,4
2005,3,11,4,cb,4
2005,3,12,4,millepora,0
2005,3,12,4,cb,0
2005,3,12,4,macroalgae,0
2005,3,12,4,sand,20
2005,3,12,4,coral,80
2005,3,12,4,turf,0
2005,3,13,4,sand,92
2005,3,13,4,turf,0
2005,3,13,4,macroalgae,0
2005,3,13,4,millepora,0
2005,3,13,4,coral,8
2005,3,13,4,cb,0
2005,3,14,4,cb,52
2005,3,14,4,sand,48
2005,3,14,4,macroalgae,0
2005,3,14,4,coral,0
2005,3,14,4,millepora,0
2005,3,14,4,turf,0
2005,3,15,4,coral,44
2005,3,15,4,sand,0
2005,3,15,4,cb,56
2005,3,15,4,turf,0
2005,3,15,4,millepora,0
2005,3,15,4,macroalgae,0
2005,3,16,4,macroalgae,0
2005,3,16,4,millepora,0
2005,3,16,4,sand,0
2005,3,16,4,turf,24
2005,3,16,4,cb,60
2005,3,16,4,coral,16
2005,3,17,4,cb,48
2005,3,17,4,sand,0
2005,3,17,4,macroalgae,4
2005,3,17,4,coral,48
2005,3,17,4,turf,0
2005,3,17,4,millepora,0
2005,3,18,4,turf,0
2005,3,18,4,macroalgae,0
2005,3,18,4,cb,12
2005,3,18,4,coral,0
2005,3,18,4,millepora,0
2005,3,18,4,sand,88
2005,3,19,4,macroalgae,0
2005,3,19,4,millepora,0
2005,3,19,4,coral,80
2005,3,19,4,turf,0
2005,3,19,4,cb,0
2005,3,19,4,sand,20
2005,3,2,4,macroalgae,0
2005,3,2,4,turf,0
2005,3,2,4,cb,33
2005,3,2,4,millepora,0
2005,3,2,4,coral,0
2005,3,2,4,sand,67
2005,3,20,4,coral,40
2005,3,20,4,millepora,0
2005,3,20,4,sand,28
2005,3,20,4,turf,0
2005,3,20,4,macroalgae,0
2005,3,20,4,cb,32
2005,3,3,4,turf,0
2005,3,3,4,cb,40
2005,3,3,4,millepora,0
2005,3,3,4,macroalgae,0
2005,3,3,4,sand,20
2005,3,3,4,coral,40
2005,3,4,4,turf,0
2005,3,4,4,coral,32
2005,3,4,4,cb,28
2005,3,4,4,millepora,0
2005,3,4,4,sand,40
2005,3,4,4,macroalgae,0
2005,3,5,4,turf,0
2005,3,5,4,macroalgae,0
2005,3,5,4,millepora,0
2005,3,5,4,coral,0
2005,3,5,4,cb,0
2005,3,5,4,sand,100
2005,3,6,4,macroalgae,0
2005,3,6,4,cb,0
2005,3,6,4,coral,44
2005,3,6,4,millepora,0
2005,3,6,4,sand,4
2005,3,6,4,turf,52
2005,3,7,4,turf,0
2005,3,7,4,coral,36
2005,3,7,4,macroalgae,0
2005,3,7,4,sand,44
2005,3,7,4,millepora,0
2005,3,7,4,cb,20
2005,3,8,4,cb,72
2005,3,8,4,turf,8
2005,3,8,4,coral,20
2005,3,8,4,macroalgae,0
2005,3,8,4,sand,0
2005,3,8,4,millepora,0
2005,3,9,4,turf,0
2005,3,9,4,sand,0
2005,3,9,4,cb,96
2005,3,9,4,coral,4
2005,3,9,4,millepora,0
2005,3,9,4,macroalgae,0
2005,3,e1,5,sand,0
2005,3,e1,5,coral,0
2005,3,e1,5,turf,0
2005,3,e1,5,macroalgae,0
2005,3,e1,5,cb,100
2005,3,e1,5,millepora,0
2005,3,e2,5,turf,0
2005,3,e2,5,macroalgae,0
2005,3,e2,5,coral,36
2005,3,e2,5,millepora,0
2005,3,e2,5,sand,0
2005,3,e2,5,cb,64
2005,3,e3,5,millepora,0
2005,3,e3,5,coral,48
2005,3,e3,5,turf,0
2005,3,e3,5,macroalgae,0
2005,3,e3,5,cb,52
2005,3,e3,5,sand,0
2005,3,e4,5,turf,0
2005,3,e4,5,coral,16
2005,3,e4,5,millepora,0
2005,3,e4,5,sand,44
2005,3,e4,5,cb,40
2005,3,e4,5,macroalgae,0
2005,3,e5,5,coral,8
2005,3,e5,5,turf,0
2005,3,e5,5,macroalgae,0
2005,3,e5,5,sand,0
2005,3,e5,5,cb,92
2005,3,e5,5,millepora,0
2005,3,n1,5,cb,48
2005,3,n1,5,sand,0
2005,3,n1,5,turf,0
2005,3,n1,5,millepora,0
2005,3,n1,5,macroalgae,0
2005,3,n1,5,coral,52
2005,3,n2,5,millepora,0
2005,3,n2,5,coral,32
2005,3,n2,5,sand,44
2005,3,n2,5,cb,24
2005,3,n2,5,macroalgae,0
2005,3,n2,5,turf,0
2005,3,n3,5,sand,16
2005,3,n3,5,millepora,0
2005,3,n3,5,cb,32
2005,3,n3,5,coral,52
2005,3,n3,5,turf,0
2005,3,n3,5,macroalgae,0
2005,3,n4,5,turf,0
2005,3,n4,5,macroalgae,0
2005,3,n4,5,coral,44
2005,3,n4,5,sand,24
2005,3,n4,5,cb,32
2005,3,n4,5,millepora,0
2005,3,n5,5,sand,64
2005,3,n5,5,coral,0
2005,3,n5,5,macroalgae,0
2005,3,n5,5,millepora,0
2005,3,n5,5,turf,0
2005,3,n5,5,cb,36
2005,3,s1,5,turf,0
2005,3,s1,5,sand,0
2005,3,s1,5,coral,36
2005,3,s1,5,macroalgae,0
2005,3,s1,5,cb,64
2005,3,s1,5,millepora,0
2005,3,s2,5,coral,56
2005,3,s2,5,millepora,0
2005,3,s2,5,cb,8
2005,3,s2,5,turf,0
2005,3,s2,5,sand,36
2005,3,s2,5,macroalgae,0
2005,3,s3,5,macroalgae,0
2005,3,s3,5,cb,24
2005,3,s3,5,millepora,0
2005,3,s3,5,coral,68
2005,3,s3,5,sand,8
2005,3,s3,5,turf,0
2005,3,s4,5,coral,32
2005,3,s4,5,turf,0
2005,3,s4,5,cb,0
2005,3,s4,5,sand,68
2005,3,s4,5,millepora,0
2005,3,s4,5,macroalgae,0
2005,3,s5,5,macroalgae,0
2005,3,s5,5,coral,0
2005,3,s5,5,sand,100
2005,3,s5,5,millepora,0
2005,3,s5,5,turf,0
2005,3,s5,5,cb,0
2005,3,w1,5,macroalgae,0
2005,3,w1,5,sand,36
2005,3,w1,5,coral,32
2005,3,w1,5,turf,0
2005,3,w1,5,cb,32
2005,3,w1,5,millepora,0
2005,3,w2,5,macroalgae,0
2005,3,w2,5,coral,20
2005,3,w2,5,millepora,0
2005,3,w2,5,turf,0
2005,3,w2,5,sand,20
2005,3,w2,5,cb,60
2005,3,w3,5,turf,0
2005,3,w3,5,sand,0
2005,3,w3,5,millepora,0
2005,3,w3,5,macroalgae,0
2005,3,w3,5,cb,12
2005,3,w3,5,coral,88
2005,3,w4,5,millepora,0
2005,3,w4,5,macroalgae,0
2005,3,w4,5,turf,0
2005,3,w4,5,cb,52
2005,3,w4,5,sand,0
2005,3,w4,5,coral,48
2005,3,w5,5,coral,64
2005,3,w5,5,sand,4
2005,3,w5,5,macroalgae,0
2005,3,w5,5,turf,0
2005,3,w5,5,cb,32
2005,3,w5,5,millepora,0
2005,4,1,1,macroalgae,0
2005,4,1,1,turf,0
2005,4,1,1,coral,52
2005,4,1,1,cb,48
2005,4,1,1,sand,0
2005,4,1,1,millepora,0
2005,4,10,1,sand,24
2005,4,10,1,turf,0
2005,4,10,1,macroalgae,0
2005,4,10,1,millepora,0
2005,4,10,1,coral,4
2005,4,10,1,cb,72
2005,4,11,1,sand,0
2005,4,11,1,coral,44
2005,4,11,1,macroalgae,0
2005,4,11,1,millepora,0
2005,4,11,1,turf,0
2005,4,11,1,cb,56
2005,4,12,1,sand,0
2005,4,12,1,turf,0
2005,4,12,1,millepora,0
2005,4,12,1,coral,84
2005,4,12,1,cb,16
2005,4,12,1,macroalgae,0
2005,4,13,1,turf,0
2005,4,13,1,macroalgae,0
2005,4,13,1,sand,44
2005,4,13,1,coral,32
2005,4,13,1,millepora,0
2005,4,13,1,cb,24
2005,4,14,1,sand,100
2005,4,14,1,cb,0
2005,4,14,1,macroalgae,0
2005,4,14,1,millepora,0
2005,4,14,1,coral,0
2005,4,14,1,turf,0
2005,4,15,1,turf,0
2005,4,15,1,macroalgae,0
2005,4,15,1,coral,0
2005,4,15,1,millepora,0
2005,4,15,1,sand,96
2005,4,15,1,cb,4
2005,4,16,1,macroalgae,0
2005,4,16,1,millepora,0
2005,4,16,1,cb,0
2005,4,16,1,turf,0
2005,4,16,1,sand,64
2005,4,16,1,coral,36
2005,4,17,1,turf,0
2005,4,17,1,macroalgae,0
2005,4,17,1,millepora,0
2005,4,17,1,sand,60
2005,4,17,1,coral,0
2005,4,17,1,cb,40
2005,4,18,1,sand,4
2005,4,18,1,cb,40
2005,4,18,1,turf,0
2005,4,18,1,coral,56
2005,4,18,1,millepora,0
2005,4,18,1,macroalgae,0
2005,4,19,1,cb,4
2005,4,19,1,millepora,0
2005,4,19,1,macroalgae,0
2005,4,19,1,turf,0
2005,4,19,1,coral,44
2005,4,19,1,sand,52
2005,4,2,1,coral,64
2005,4,2,1,macroalgae,0
2005,4,2,1,millepora,0
2005,4,2,1,sand,8
2005,4,2,1,cb,28
