Date,Location,Sand,Turf,Crustose_Coralline_Algae_or_Bare_Space,Stony_Coral,Soft_Coral,Macroalgae,Acanthastrea,Acropora,Astreopora,Cyphastrea,Favia,Fungia,Gardinoseris,Herpolitha,Leptastrea,Leptoseris,Lobophyllia,Montastrea,Montipora,Pachyseris,Pavona,Pocillopora,Porites,Psammocora,Sandolitha,Stylocoeniella,Tubastrea,Millepora
2005-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,2.4,0,45.8,51.2,0,0.6,0,18.5,0,0,0,3.6,0,0,0,0,0,0,0,0,1.8,14.9,12.5,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,2.6,65.6,29.1,0,2.6,0,7.9,0.5,0,0,7.4,0,0,0,0,0,0,1.6,0,2.6,9,0,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,0,0,43.6,56.4,0,0,0,16.9,6.4,0,0,3.5,0,0,8.1,0,0,0,0,0,4.1,14,1.2,2.3,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,1.8,0,50.9,46.8,0,0.6,0,25.1,0,0.6,0,7,0,0,7,0,0,0,0,0,1.8,3.5,0.6,1.2,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,0,62.6,37.4,0,0,0,20.1,0,1.7,0,0.6,0,0,1.7,0,0,0,0,0,1.1,4.6,7.5,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,1.7,0,65.4,32.4,0,0.6,0,9.5,0,0,0,3.4,0,0,1.1,0,0,0,0.6,0,0,17.9,0,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,4,0,67.6,27.3,0,1.1,0,5.7,0,0,0,0,0,0,1.1,0,0,0,0,0,0,4,16.5,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,6.9,0,69.1,24,0,0,0,6.3,0,0,0,4,0,0,0,0,0,1.1,0,0,0,12,0.6,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,4.8,0,43.5,48.8,0,3,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,10.1,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,11.6,0,42.4,45.3,0,0.6,0,2.9,0,0,0,0.6,0,0,1.2,0,0,0,0,0,14.5,4.1,22.1,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 6,3,0,39.8,56.6,0,0.6,0,24.7,0,0,0,6,0,0,2.4,0,0,0,0,0,0,13.9,9.6,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 3-4 Quadrat 7,1.8,1.8,52.1,43.6,0,0.6,0,25.8,0,0,0,7.4,0,0,1.8,0,0,0,0,0,0,7.4,0,0,1.2,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 1,0,30.3,44.8,24.8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1.2,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 2,8.8,0,35.3,54.1,0,1.8,0,8.2,0,0,0,0.6,0,0,1.8,0,0,0.6,0,0,0.6,11.2,29.4,0,1.8,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 3,17.8,0,45.6,35.5,0,1.2,0,20.1,0,0,0,1.2,0,0,0.6,0,0,1.2,0,0,0,11.8,0.6,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 4,7.5,0,15,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.2,0,0,5.2,70.5,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 5,2.4,0,38.9,58.7,0,0,0,18,0,0,0,0,0,0,0,0,0,0.6,0,0,0,16.8,23.4,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 6,12.1,0,77.6,10.3,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 7,10.4,0,65,24.5,0,0,0,14.7,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 4-5 Quadrat 8,6.1,0,36.4,57.6,0,0,0,8.5,11.5,0,0,2.4,0,0,0,0,0,0,1.8,0,4.2,3,15.8,10.3,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 1,2.4,0,33.1,63.3,0,1.2,0,45.6,0,0,0,0,0,0,0,0,0,0,2.4,0,5.3,10.1,0,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 2,1.2,0,48.2,50.6,0,0,0,32.3,0,0,0,0.6,0,0,0,0,0,0,0,0,1.8,0,15.9,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 3,0,2.9,35.1,60.2,0,1.8,0,14,0,0,0,0.6,0,0,0,0,0,0,0,0,1.2,22.2,22.2,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 4,0,0,64.7,32.4,0,2.9,0,15.6,0,0,0,0,0,0,2.9,0,0,0,0,0,0,3.5,8.7,0,1.7,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 5,3.1,0,29,67.9,0,0,0,64.8,0,0,0,0.6,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 6,28.9,0,47,24.1,0,0,0,3,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 7,0.6,0,54.8,42.8,0,1.8,0,6.6,0,0,0,0,0,0,5.4,0,0,0.6,0.6,0,7.2,6,16.3,0,0,0,0,0
2005-04,LTER 2 Outer 17 m Coral Transect Pole 5-6 Quadrat 8,2.4,0,40.7,55.7,0,1.2,0,2.4,0,0,0,0.6,0,0,0,0,0,0,0,0,3,31.7,16.2,0,1.8,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 1,30.1,0,36.7,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,0.6,0,13.3,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 2,0,0,64.2,35.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,22.8,0,8,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 3,3,0,72.7,22.4,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 4,0,0,43.3,55.5,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3,0,1.2,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 5,0,0,71.7,25.8,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,7.5,0,7.5,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 6,14.7,0,63.8,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,3.7,0,3.1,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 7,0,0,71.1,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,6.3,0,13.8,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 1-2 Quadrat 8,13.4,0,67.5,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,9.6,0,1.3,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 1,11.9,0,69.8,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,11.3,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 2,12.3,0,60.7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,1.2,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 3,55.6,0,38.1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,5.6,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 4,69.6,0,22.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,6.3,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 5,97.7,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 6,20.5,0,64.6,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9.9,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 7,38.3,0,48.1,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 2-3 Quadrat 8,10.6,0,63.1,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,5.6,0,3.8,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 1,5.5,0,64.8,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,11.5,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 2,2.5,0,42.8,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,43.4,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 3,9.7,0,87.9,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,1.8,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 5,6.5,0,86.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,1.8,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 6,21.7,0,66.3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 7,15.1,0,81.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 3-4 Quadrat 8,4.1,0,85.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,2.9,0,3.5,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 1,0,0,79,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,14.2,0,6.2,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 2,16.4,0,74.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.8,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 3,1.9,0,55.3,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,0,2.5,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 4,9.1,0,77.4,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,12.8,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 6,39.6,0,32.3,28,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,1.2,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 7,0,45.7,0,54.3,0,0,0,50.6,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 4-5 Quadrat 8,0,11.4,49.4,39.2,0,0,0,35.5,0,0,0,2.4,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 1,73.2,0,16.7,10.1,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,7.1,0,0.6,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 2,70.3,0,17.7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 4,6.9,0,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 5,79.5,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 6,7,0,82.3,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,8.9,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 7,44.7,0,35.2,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0,0,0,0
2005-04,LTER 3 Fringing Reef Coral Transect Pole 5-6 Quadrat 8,57.9,0,37.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0.6,0,1.2,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 1,0,4.2,63.1,29.8,0,3,0,9.5,0,0,0,1.8,0,0,2.4,0,0,0,0,0,0,11.3,3,0,1.8,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 2,0,4.7,53.8,31.4,0,10.1,0,14.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,11.2,4.1,0,0.6,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 4,17,1.8,49.7,28.5,0,3,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,4.8,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 5,13.1,0,57.5,25.6,0,3.8,0,5,0,0,0,0,0,0,3.8,0,0,0,0,0,3.1,8.1,5.6,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 6,0,1.1,76.4,17.4,0,5.1,0,7.9,0,0,0,0,0,0,4.5,0,0,1.1,0,0,0,3.9,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 7,0,2.4,60.2,32.5,0,4.8,0,18.1,0,0,0,0,0,0,0,0,0,1.2,3,0,0.6,0,9.6,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 1-2 Quadrat 8,0,3.6,42.5,47.3,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,41.3,3.6,1.2,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 1,0,1.2,58.6,35.8,0,4.3,0,1.9,0,0,0,1.9,0,0,0,0,0,0,1.9,0,0,16.7,13.6,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 2,0,1.8,75.1,20.1,0,3,0,11.8,0,0,0,0.6,0,0,0,0,0,1.2,0,0,4.7,0,1.8,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 3,0,1.8,71.3,25.6,0,1.2,0,19.5,0,0,0,1.8,0,0,0,0,0,0.6,0,0,0,3.7,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 4,0,0,69,25.1,0,5.8,0,7,0,0,0,0.6,0,0,0,0,0,0,0,0,0,8.8,8.8,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 5,0,2.9,67.1,25.9,0,4.1,0,7.6,0,0,0,0.6,0,1.2,5.3,0,0,0.6,0,0,0,10.6,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 6,2.4,0.6,29.9,65.3,0,1.8,0,21.6,0,0,0,6,0,0,1.8,0,0,1.8,0,0,0.6,31.1,2.4,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 7,0,1.2,60,35.2,0,3.6,0,0,15.8,0,0,0,0,0,4.2,0,0,0,0,0,0,15.2,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 2-3 Quadrat 8,0,0,37.1,61.7,0,1.2,0,7.2,0,0,0,0,0,3.6,1.8,0,0,0,7.8,0,0,19.8,21.6,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 1,0,0,49.7,43.8,0,6.5,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0.6,39.6,1.8,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 2,0.6,0,44.4,52.7,0,2.4,0,14.8,0,0,0,0.6,0,3.6,0,0,0,3,0,0,0,27.8,3,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 3,0,0,46.5,47.6,0,5.9,0,15.3,0,0,0,5.3,0,0,4.1,0,0,0,2.9,0,0.6,19.4,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 4,0,0,64.2,33.3,0,2.4,0,6.1,0,0,0,1.8,0,0,0,0,0,1.2,1.2,0,5.5,15.2,0.6,1.8,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 5,0,0,61.5,36.8,0,1.7,0,13.2,0,0,0,0.6,0,0,0,0,0,1.7,0,0,0.6,17.2,3.4,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 6,0,1.8,59.9,36.5,0,1.8,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,1.2,16.2,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 7,0,0,61.5,36.7,0,1.8,0,19.5,0,0,0,0.6,0,0,0,0,0,0,0,0,8.3,8.3,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 3-4 Quadrat 8,0,0,70.7,28,0,1.3,0,0.6,0,0,0,0,0,0,5.7,0,0,0.6,5.1,0,1.3,14.6,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 1,0,0,52.1,41.7,0,6.1,0,6.7,0,0,0,3.1,0,0,0,0,0,0,0,0,1.8,28.2,0,1.8,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 2,0,0,52.5,45.7,0,1.9,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 3,0,0,39.9,57.8,0,2.3,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 4,0,0,46.4,51.8,0,1.8,0,1.8,0,0,0,1.8,0,0,0,0,0,0,0.6,0,0,25.3,22.3,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 5,0,0,42.7,53.2,0,4.1,0,7,0,0,0,9.9,0,0,3.5,0,0,0,0,0,1.8,8.8,22.2,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 6,0,1.2,68.1,28.2,0,2.5,0,22.7,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,3.1,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 7,1.2,0,44.6,47,0,7.1,0,15.5,0,0,0,1.2,0,0.6,2.4,0,0,0,0,0,0,22.6,4.8,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 4-5 Quadrat 8,0,0,51.7,37.9,0,4,0,10.9,0,0,0,0,0,0,0,0,0,1.1,0,0,0,19,6.9,0,0,0,0,6.3
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 1,0,0,63.3,34.3,0,2.4,0,4.1,0,0,0,0,0,0,6.5,0,0,0.6,0,0,3.6,19.5,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 2,0,1.2,66.7,29.1,0,3,0,5.5,0,0,0,3,0,0,0.6,0,0,0,1.8,0,0.6,17.6,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 3,0,0,60.1,32.7,0,7.1,0,14.3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 4,2.4,1.2,70.3,23.6,0,2.4,0,8.5,0,0,0,1.8,0,0,0,0,0,0.6,0,0,0,10.3,0.6,0,1.8,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 5,0,4.2,59.9,25.1,0,10.8,0,18.6,0,0,0,1.2,0,0,2.4,0,0,1.2,0,0,0,1.2,0.6,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 6,0,0,57.1,40.5,0,2.4,0,10.1,0,1.8,0,6,0,0,1.2,0,0,0,3,0,0,18.5,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 7,0,1.8,39.1,55,0,4.1,0,40.2,0,0,0,0,0,0,0.6,0,0,0,1.2,0,0,13,0,0,0,0,0,0
2005-04,LTER 3 Outer 10 m Coral Transect Pole 5-6 Quadrat 8,7.8,0.6,55.7,33.5,0,2.4,0,16.2,0,0,0,0,0,0,0,0,0,1.8,0,0,2.4,13.2,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 1,0,1.8,64.1,30.6,0,3.5,0,2.9,4.7,0,0,5.3,0,0,1.2,0,0,0,3.5,0,1.2,7.1,0,4.7,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 2,0,0,78.4,16,0,5.6,0,5.6,0,0,0,1.9,0,0,0,0,0,0,0,0,2.5,5.6,0.6,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 3,0,0,51.8,45.2,0,3,0,13.7,0,0,0,13.7,0,0,1.8,0,0,0,1.2,0,5.4,7.1,0,1.8,0.6,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 4,0,9,57.5,30.5,0,3,0,11.4,0,0,0,13.8,0,0,0,0,0,0,1.2,0,0,2.4,1.8,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 5,0,4.3,62,30.1,0,3.7,0,12.3,0,0,0,17.2,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 7,0,3.6,73.5,19.9,0,3,0,7.2,0,0,0,4.8,0,0,1.8,0,0,0,3.6,0,2.4,0,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 1-2 Quadrat 8,0,0,52.1,41.4,0,6.5,0,21.9,0,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 1,0,3,38,48.2,0,10.8,0,33.1,0,0,0,5.4,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 2,0,1.7,51.2,43,0,4.1,0,0,0,0,0,2.3,0,0,0,0,0,0,2.9,0,0,37.8,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 3,0,3.4,77.6,16.1,0,2.9,0,8.6,0,0,0,1.1,0,0,0.6,0,0,0.6,0,0,4,1.1,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 4,0,3.4,70.2,24.2,0,2.2,0,7.3,0,0,0,0.6,0,0,0,0,0,0,0,0,3.9,12.4,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 5,0,6.6,55.1,34.1,0,4.2,0,6,0,0,0,1.8,0,0,2.4,0,0,0,0,0,3,19.8,0,1.2,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 6,0,4.7,57.4,34.9,0,3,0,9.5,0,0,0,6.5,0,0,5.3,0,0,0,0,0,0.6,11.2,1.8,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 7,0,2.4,68.2,26.5,0,2.9,0,0.6,0,0,0,10.6,0,0,0,0,0,0,0,0,0.6,8.8,5.3,0.6,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 2-3 Quadrat 8,0,2.4,34.5,52.7,0,10.3,0,7.3,0,0,0,30.3,0,0,0,0,0,0,0,0,0,13.9,0,1.2,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 1,0,4.8,55.1,33.5,0,6.6,0,17.4,0,0,0,11.4,0,0,0,0,0,0,0,0,1.2,0,0,3.6,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 2,0,0,55.2,40,0,4.8,0,7.9,0,0,0,12.1,0,0,0,0,0,0.6,0,0,0.6,8.5,0,3.6,6.7,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 3,0,3.7,28.2,62.6,0,5.5,0,54,0,0,0,6.7,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 4,0,2.3,51.5,43.9,0,2.3,0,12.9,0,0,0,12.3,0,0,0,0,0,0,0,0,1.2,16.4,0,1.2,0,0,0,0
2005-04,LTER 3 Outer 17 m Coral Transect Pole 3-4 Quadrat 5,0,5.3,52.9,35.9,0,5.9,0,10.6,0.6,0,0,3.5,0,0,4.1,0,0,0,0,0,4.1,10,0,2.9,0,0,0,0
